# WebDab output on Tue Mar 18 17:53:47 2025
# Datasource: EMEP/CEIP 2025, Emissions as used in EMEP models
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: NFR14/NFR19
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
GB;2020;NATIONAL TOTAL;PMcoarse;Gg;56.35349438
GE;2020;NATIONAL TOTAL;PMcoarse;Gg;3.18263
PT;2020;NATIONAL TOTAL;PMcoarse;Gg;12.60196846
HR;2020;NATIONAL TOTAL;PMcoarse;Gg;16.62041248
AL;2020;NATIONAL TOTAL;PMcoarse;Gg;2.29141
RUE;2020;NATIONAL TOTAL;PMcoarse;Gg;50.11668298
KG;2020;NATIONAL TOTAL;PMcoarse;Gg;26.63904671
AM;2020;NATIONAL TOTAL;PMcoarse;Gg;2.27416
FI;2020;NATIONAL TOTAL;PMcoarse;Gg;12.52216607
NO;2020;NATIONAL TOTAL;PMcoarse;Gg;17.01717569
PL;2020;NATIONAL TOTAL;PMcoarse;Gg;96.50687762
CH;2020;NATIONAL TOTAL;PMcoarse;Gg;7.507735971
BA;2020;NATIONAL TOTAL;PMcoarse;Gg;9.06844
MK;2020;NATIONAL TOTAL;PMcoarse;Gg;4.849177828
FR;2020;NATIONAL TOTAL;PMcoarse;Gg;79.21175468
AZ;2020;NATIONAL TOTAL;PMcoarse;Gg;6.49817
MT;2020;NATIONAL TOTAL;SOx;Gg;0.160219661
DK;2020;NATIONAL TOTAL;SOx;Gg;8.771951593
CY;2020;NATIONAL TOTAL;SOx;Gg;11.57113068
KG;2020;NATIONAL TOTAL;SOx;Gg;58.85891
IS;2020;NATIONAL TOTAL;SOx;Gg;51.0631151
RS;2020;NATIONAL TOTAL;SOx;Gg;417.6221821
BAS;2020;NATIONAL TOTAL;SOx;Gg;8.988122123
KZ;2020;NATIONAL TOTAL;SOx;Gg;809.37966
AM;2020;NATIONAL TOTAL;SOx;Gg;2.74705
CH;2020;NATIONAL TOTAL;SOx;Gg;3.658263558
LT;2020;NATIONAL TOTAL;SOx;Gg;11.02051636
DE;2020;NATIONAL TOTAL;SOx;Gg;242.1870964
AZ;2020;NATIONAL TOTAL;SOx;Gg;59.53329
MC;2020;NATIONAL TOTAL;SOx;Gg;0.006706035
BG;2020;NATIONAL TOTAL;SOx;Gg;40.72047225
MED;2020;NATIONAL TOTAL;SOx;Gg;146.5934499
RO;2020;NATIONAL TOTAL;SOx;Gg;60.95811402
HR;2020;NATIONAL TOTAL;SOx;Gg;6.164694138
PL;2020;NATIONAL TOTAL;SOx;Gg;360.4229044
NO;2020;NATIONAL TOTAL;SOx;Gg;15.38349547
ATL;2020;NATIONAL TOTAL;SOx;Gg;97.35195348
UZ;2020;NATIONAL TOTAL;SOx;Gg;211.2046
CZ;2020;NATIONAL TOTAL;SOx;Gg;67.14526021
LU;2020;NATIONAL TOTAL;SOx;Gg;0.773320825
BA;2020;NATIONAL TOTAL;SOx;Gg;407.97914
AL;2020;NATIONAL TOTAL;SOx;Gg;9.16528
GR;2020;NATIONAL TOTAL;SOx;Gg;49.12604532
NOS;2020;NATIONAL TOTAL;SOx;Gg;22.28148043
BE;2020;NATIONAL TOTAL;SOx;Gg;24.17065349
AST;2020;NATIONAL TOTAL;SOx;Gg;4057.851564
AT;2020;NATIONAL TOTAL;SOx;Gg;10.4077144
IT;2020;NATIONAL TOTAL;SOx;Gg;84.89988608
FR;2020;NATIONAL TOTAL;SOx;Gg;90.6396296
MK;2020;NATIONAL TOTAL;SOx;Gg;93.42866232
CAS;2020;NATIONAL TOTAL;SOx;Gg;2.719340208
FI;2020;NATIONAL TOTAL;SOx;Gg;23.22805746
RU;2020;NATIONAL TOTAL;SOx;Gg;832.2890874
LI;2020;NATIONAL TOTAL;SOx;Gg;0.005775874
NL;2020;NATIONAL TOTAL;SOx;Gg;19.64384149
HU;2020;NATIONAL TOTAL;SOx;Gg;16.38650041
SI;2020;NATIONAL TOTAL;SOx;Gg;4.032211792
BY;2020;NATIONAL TOTAL;SOx;Gg;46.80915
SK;2020;NATIONAL TOTAL;SOx;Gg;14.85873653
NOA;2020;NATIONAL TOTAL;SOx;Gg;885.8598912
LV;2020;NATIONAL TOTAL;SOx;Gg;3.517555834
TM;2020;NATIONAL TOTAL;SOx;Gg;47.61841
UA;2020;NATIONAL TOTAL;SOx;Gg;413.07814
RUE;2020;NATIONAL TOTAL;SOx;Gg;559.3430753
BLS;2020;NATIONAL TOTAL;SOx;Gg;12.91556933
GB;2020;NATIONAL TOTAL;SOx;Gg;128.8239208
PT;2020;NATIONAL TOTAL;SOx;Gg;37.97667173
GE;2020;NATIONAL TOTAL;SOx;Gg;26.24386
ME;2020;NATIONAL TOTAL;SOx;Gg;66.11692269
SE;2020;NATIONAL TOTAL;SOx;Gg;14.58156831
ES;2020;NATIONAL TOTAL;SOx;Gg;113.0135225
EE;2020;NATIONAL TOTAL;SOx;Gg;10.95016554
IE;2020;NATIONAL TOTAL;SOx;Gg;11.01876522
TJ;2020;NATIONAL TOTAL;SOx;Gg;15.89577
TR;2020;NATIONAL TOTAL;SOx;Gg;1018.97205
MD;2020;NATIONAL TOTAL;SOx;Gg;4.316253864
CZ;2021;NATIONAL TOTAL;CO;Gg;1117.263871
CH;2021;NATIONAL TOTAL;CO;Gg;153.2777832
IT;2021;NATIONAL TOTAL;CO;Gg;2033.395421
GR;2021;NATIONAL TOTAL;CO;Gg;425.3509176
RO;2021;NATIONAL TOTAL;CO;Gg;952.9904955
BE;2021;NATIONAL TOTAL;CO;Gg;274.4731627
PT;2021;NATIONAL TOTAL;CO;Gg;282.8973979
PL;2021;NATIONAL TOTAL;CO;Gg;2479.060664
BA;2021;NATIONAL TOTAL;CO;Gg;209.8706357
BLS;2021;NATIONAL TOTAL;CO;Gg;7.063210464
MT;2021;NATIONAL TOTAL;CO;Gg;4.541010692
NL;2021;NATIONAL TOTAL;CO;Gg;413.6271902
AM;2021;NATIONAL TOTAL;CO;Gg;96.49804763
IE;2021;NATIONAL TOTAL;CO;Gg;120.9734764
AZ;2021;NATIONAL TOTAL;CO;Gg;470.9110729
KZ;2021;NATIONAL TOTAL;CO;Gg;1870.684101
LT;2021;NATIONAL TOTAL;CO;Gg;108.5468803
HU;2021;NATIONAL TOTAL;CO;Gg;336.6364318
BG;2021;NATIONAL TOTAL;CO;Gg;237.524536
SI;2021;NATIONAL TOTAL;CO;Gg;95.0054778
LV;2021;NATIONAL TOTAL;CO;Gg;100.8049243
FI;2021;NATIONAL TOTAL;CO;Gg;332.9099082
ME;2021;NATIONAL TOTAL;CO;Gg;24.12061792
IS;2021;NATIONAL TOTAL;CO;Gg;104.3632834
TJ;2021;NATIONAL TOTAL;CO;Gg;167.3971933
CY;2021;NATIONAL TOTAL;CO;Gg;9.14843854
SE;2021;NATIONAL TOTAL;CO;Gg;281.9605294
ES;2021;NATIONAL TOTAL;CO;Gg;1572.991057
GB;2021;NATIONAL TOTAL;CO;Gg;1319.229791
NOS;2021;NATIONAL TOTAL;CO;Gg;61.33439829
NO;2021;NATIONAL TOTAL;CO;Gg;426.7230293
FR;2021;NATIONAL TOTAL;CO;Gg;2676.569291
AST;2021;NATIONAL TOTAL;CO;Gg;13396.78892
SK;2021;NATIONAL TOTAL;CO;Gg;352.2885144
MD;2021;NATIONAL TOTAL;CO;Gg;158.4994905
AT;2021;NATIONAL TOTAL;CO;Gg;537.3944588
EE;2021;NATIONAL TOTAL;CO;Gg;108.8242747
ATL;2021;NATIONAL TOTAL;CO;Gg;58.3534458
UZ;2021;NATIONAL TOTAL;CO;Gg;844.3978215
CAS;2021;NATIONAL TOTAL;CO;Gg;1.183708143
DE;2021;NATIONAL TOTAL;CO;Gg;2595.513999
MK;2021;NATIONAL TOTAL;CO;Gg;52.78392706
LI;2021;NATIONAL TOTAL;CO;Gg;0.380995688
UA;2021;NATIONAL TOTAL;CO;Gg;2692.319626
RUE;2021;NATIONAL TOTAL;CO;Gg;1439.049443
RS;2021;NATIONAL TOTAL;CO;Gg;364.7295256
DK;2021;NATIONAL TOTAL;CO;Gg;194.145682
TM;2021;NATIONAL TOTAL;CO;Gg;717.25198
KG;2021;NATIONAL TOTAL;CO;Gg;339.3692191
MED;2021;NATIONAL TOTAL;CO;Gg;113.6252421
BAS;2021;NATIONAL TOTAL;CO;Gg;25.94280274
NOA;2021;NATIONAL TOTAL;CO;Gg;2451.838593
GE;2021;NATIONAL TOTAL;CO;Gg;111.2871215
RU;2021;NATIONAL TOTAL;CO;Gg;10926.22172
TR;2021;NATIONAL TOTAL;CO;Gg;1719.228087
MC;2021;NATIONAL TOTAL;CO;Gg;1.067308748
BY;2021;NATIONAL TOTAL;CO;Gg;450.65374
LU;2021;NATIONAL TOTAL;CO;Gg;18.20341757
AL;2021;NATIONAL TOTAL;CO;Gg;53.10993221
HR;2021;NATIONAL TOTAL;CO;Gg;228.1031321
RS;2021;NATIONAL TOTAL;NH3;Gg;72.2330704
NOA;2021;NATIONAL TOTAL;NH3;Gg;427.5700075
BE;2021;NATIONAL TOTAL;NH3;Gg;66.85704765
CZ;2021;NATIONAL TOTAL;NH3;Gg;79.65287076
ME;2021;NATIONAL TOTAL;NH3;Gg;3.193557411
RU;2021;NATIONAL TOTAL;NH3;Gg;944.2882251
KZ;2021;NATIONAL TOTAL;NH3;Gg;110.9079722
DE;2021;NATIONAL TOTAL;NH3;Gg;525.4815476
PL;2021;NATIONAL TOTAL;NH3;Gg;298.1534034
AST;2021;NATIONAL TOTAL;NH3;Gg;3571.252268
MC;2021;NATIONAL TOTAL;NH3;Gg;0.001443146
TJ;2021;NATIONAL TOTAL;NH3;Gg;60.08607549
SK;2021;NATIONAL TOTAL;NH3;Gg;28.98820626
BA;2021;NATIONAL TOTAL;NH3;Gg;24.68152842
HU;2021;NATIONAL TOTAL;NH3;Gg;90.6288899
ES;2021;NATIONAL TOTAL;NH3;Gg;451.2684898
DK;2021;NATIONAL TOTAL;NH3;Gg;75.10615455
FI;2021;NATIONAL TOTAL;NH3;Gg;33.39289082
MK;2021;NATIONAL TOTAL;NH3;Gg;7.624599992
EE;2021;NATIONAL TOTAL;NH3;Gg;10.56754194
CY;2021;NATIONAL TOTAL;NH3;Gg;7.953088828
RO;2021;NATIONAL TOTAL;NH3;Gg;156.8127594
AZ;2021;NATIONAL TOTAL;NH3;Gg;99.65299113
GE;2021;NATIONAL TOTAL;NH3;Gg;33.82442549
IT;2021;NATIONAL TOTAL;NH3;Gg;393.2229791
MT;2021;NATIONAL TOTAL;NH3;Gg;1.688762195
KG;2021;NATIONAL TOTAL;NH3;Gg;62.20253524
LI;2021;NATIONAL TOTAL;NH3;Gg;0.107246451
BY;2021;NATIONAL TOTAL;NH3;Gg;145.2880018
LV;2021;NATIONAL TOTAL;NH3;Gg;15.59848483
IE;2021;NATIONAL TOTAL;NH3;Gg;130.1089658
SE;2021;NATIONAL TOTAL;NH3;Gg;51.14423754
UZ;2021;NATIONAL TOTAL;NH3;Gg;211.0682799
LT;2021;NATIONAL TOTAL;NH3;Gg;40.06434759
MD;2021;NATIONAL TOTAL;NH3;Gg;19.77059944
TR;2021;NATIONAL TOTAL;NH3;Gg;913.7738984
NL;2021;NATIONAL TOTAL;NH3;Gg;123.4855208
BG;2021;NATIONAL TOTAL;NH3;Gg;60.77687648
PT;2021;NATIONAL TOTAL;NH3;Gg;57.70583118
SI;2021;NATIONAL TOTAL;NH3;Gg;16.74597513
GB;2021;NATIONAL TOTAL;NH3;Gg;266.9862958
AL;2021;NATIONAL TOTAL;NH3;Gg;16.64113586
FR;2021;NATIONAL TOTAL;NH3;Gg;539.5151081
NO;2021;NATIONAL TOTAL;NH3;Gg;30.18185332
IS;2021;NATIONAL TOTAL;NH3;Gg;4.39789145
CH;2021;NATIONAL TOTAL;NH3;Gg;53.7860184
HR;2021;NATIONAL TOTAL;NH3;Gg;29.77750913
LU;2021;NATIONAL TOTAL;NH3;Gg;6.31000818
TM;2021;NATIONAL TOTAL;NH3;Gg;38.44055195
AT;2021;NATIONAL TOTAL;NH3;Gg;69.1452645
GR;2021;NATIONAL TOTAL;NH3;Gg;68.08134937
UA;2021;NATIONAL TOTAL;NH3;Gg;208.5730442
AM;2021;NATIONAL TOTAL;NH3;Gg;15.33191711
RUE;2021;NATIONAL TOTAL;NH3;Gg;309.0456684
GB;2021;NATIONAL TOTAL;NMVOC;Gg;796.1595956
LT;2021;NATIONAL TOTAL;NMVOC;Gg;48.82798502
FI;2021;NATIONAL TOTAL;NMVOC;Gg;82.89159575
TM;2021;NATIONAL TOTAL;NMVOC;Gg;177.2188477
BY;2021;NATIONAL TOTAL;NMVOC;Gg;231.9653501
ME;2021;NATIONAL TOTAL;NMVOC;Gg;13.70958793
RS;2021;NATIONAL TOTAL;NMVOC;Gg;134.7918969
CY;2021;NATIONAL TOTAL;NMVOC;Gg;8.232570956
BE;2021;NATIONAL TOTAL;NMVOC;Gg;139.1456483
MED;2021;NATIONAL TOTAL;NMVOC;Gg;14.28662504
FR;2021;NATIONAL TOTAL;NMVOC;Gg;1076.750616
SE;2021;NATIONAL TOTAL;NMVOC;Gg;134.0160134
GE;2021;NATIONAL TOTAL;NMVOC;Gg;40.31378253
DK;2021;NATIONAL TOTAL;NMVOC;Gg;108.9490778
AZ;2021;NATIONAL TOTAL;NMVOC;Gg;401.3194749
TR;2021;NATIONAL TOTAL;NMVOC;Gg;597.0162659
NO;2021;NATIONAL TOTAL;NMVOC;Gg;152.3126251
MC;2021;NATIONAL TOTAL;NMVOC;Gg;0.223412685
CZ;2021;NATIONAL TOTAL;NMVOC;Gg;302.5613394
MK;2021;NATIONAL TOTAL;NMVOC;Gg;25.80742636
IE;2021;NATIONAL TOTAL;NMVOC;Gg;112.1629231
PL;2021;NATIONAL TOTAL;NMVOC;Gg;674.6154621
IS;2021;NATIONAL TOTAL;NMVOC;Gg;5.401498689
IT;2021;NATIONAL TOTAL;NMVOC;Gg;847.104227
PT;2021;NATIONAL TOTAL;NMVOC;Gg;159.4946931
GR;2021;NATIONAL TOTAL;NMVOC;Gg;139.5300701
CAS;2021;NATIONAL TOTAL;NMVOC;Gg;0.13827157
TJ;2021;NATIONAL TOTAL;NMVOC;Gg;83.16834009
HR;2021;NATIONAL TOTAL;NMVOC;Gg;67.51345992
AT;2021;NATIONAL TOTAL;NMVOC;Gg;108.0463592
UZ;2021;NATIONAL TOTAL;NMVOC;Gg;455.6122663
AM;2021;NATIONAL TOTAL;NMVOC;Gg;39.73289477
RUE;2021;NATIONAL TOTAL;NMVOC;Gg;961.1743581
LU;2021;NATIONAL TOTAL;NMVOC;Gg;10.17596264
RO;2021;NATIONAL TOTAL;NMVOC;Gg;251.1449799
MT;2021;NATIONAL TOTAL;NMVOC;Gg;2.648796592
NOA;2021;NATIONAL TOTAL;NMVOC;Gg;1361.439901
SK;2021;NATIONAL TOTAL;NMVOC;Gg;82.5318774
RU;2021;NATIONAL TOTAL;NMVOC;Gg;2877.346171
AL;2021;NATIONAL TOTAL;NMVOC;Gg;31.08818674
KG;2021;NATIONAL TOTAL;NMVOC;Gg;66.87194886
HU;2021;NATIONAL TOTAL;NMVOC;Gg;120.8516052
BLS;2021;NATIONAL TOTAL;NMVOC;Gg;0.836739364
MD;2021;NATIONAL TOTAL;NMVOC;Gg;70.51302004
NL;2021;NATIONAL TOTAL;NMVOC;Gg;244.0970202
EE;2021;NATIONAL TOTAL;NMVOC;Gg;27.13058123
ES;2021;NATIONAL TOTAL;NMVOC;Gg;551.0158138
SI;2021;NATIONAL TOTAL;NMVOC;Gg;30.7076488
ATL;2021;NATIONAL TOTAL;NMVOC;Gg;7.148511728
LI;2021;NATIONAL TOTAL;NMVOC;Gg;0.308455521
NOS;2021;NATIONAL TOTAL;NMVOC;Gg;6.4095556
UA;2021;NATIONAL TOTAL;NMVOC;Gg;534.4309275
BA;2021;NATIONAL TOTAL;NMVOC;Gg;103.1918251
LV;2021;NATIONAL TOTAL;NMVOC;Gg;35.68505776
BAS;2021;NATIONAL TOTAL;NMVOC;Gg;2.871987009
CH;2021;NATIONAL TOTAL;NMVOC;Gg;73.52282428
BG;2021;NATIONAL TOTAL;NMVOC;Gg;74.0716629
AST;2021;NATIONAL TOTAL;NMVOC;Gg;5951.688021
DE;2021;NATIONAL TOTAL;NMVOC;Gg;1042.871319
KZ;2021;NATIONAL TOTAL;NMVOC;Gg;865.6437101
BLS;2021;NATIONAL TOTAL;NOx;Gg;80.50095639
SK;2021;NATIONAL TOTAL;NOx;Gg;58.97160563
TJ;2021;NATIONAL TOTAL;NOx;Gg;46.0295885
MC;2021;NATIONAL TOTAL;NOx;Gg;0.115490252
IT;2021;NATIONAL TOTAL;NOx;Gg;608.5699275
FR;2021;NATIONAL TOTAL;NOx;Gg;744.4358042
BG;2021;NATIONAL TOTAL;NOx;Gg;88.68198381
GE;2021;NATIONAL TOTAL;NOx;Gg;39.03762413
ES;2021;NATIONAL TOTAL;NOx;Gg;612.2495815
CH;2021;NATIONAL TOTAL;NOx;Gg;51.41259162
CY;2021;NATIONAL TOTAL;NOx;Gg;12.27348967
DE;2021;NATIONAL TOTAL;NOx;Gg;965.1064103
TM;2021;NATIONAL TOTAL;NOx;Gg;225.3602598
NOA;2021;NATIONAL TOTAL;NOx;Gg;1401.600536
LU;2021;NATIONAL TOTAL;NOx;Gg;13.94132874
MED;2021;NATIONAL TOTAL;NOx;Gg;1377.411888
EE;2021;NATIONAL TOTAL;NOx;Gg;22.76143111
RUE;2021;NATIONAL TOTAL;NOx;Gg;836.3605368
SE;2021;NATIONAL TOTAL;NOx;Gg;115.1060977
CAS;2021;NATIONAL TOTAL;NOx;Gg;9.718185574
ME;2021;NATIONAL TOTAL;NOx;Gg;4.685380447
NO;2021;NATIONAL TOTAL;NOx;Gg;140.4627093
GB;2021;NATIONAL TOTAL;NOx;Gg;675.344963
NOS;2021;NATIONAL TOTAL;NOx;Gg;562.072339
MD;2021;NATIONAL TOTAL;NOx;Gg;35.77508432
IE;2021;NATIONAL TOTAL;NOx;Gg;98.59455171
GR;2021;NATIONAL TOTAL;NOx;Gg;222.8234723
LV;2021;NATIONAL TOTAL;NOx;Gg;33.70237814
ATL;2021;NATIONAL TOTAL;NOx;Gg;695.2409125
AM;2021;NATIONAL TOTAL;NOx;Gg;24.26583067
LT;2021;NATIONAL TOTAL;NOx;Gg;52.62539575
HU;2021;NATIONAL TOTAL;NOx;Gg;109.5327482
AST;2021;NATIONAL TOTAL;NOx;Gg;4927.345958
RO;2021;NATIONAL TOTAL;NOx;Gg;214.1613655
BE;2021;NATIONAL TOTAL;NOx;Gg;143.9367889
UA;2021;NATIONAL TOTAL;NOx;Gg;578.5729573
HR;2021;NATIONAL TOTAL;NOx;Gg;45.99050692
BAS;2021;NATIONAL TOTAL;NOx;Gg;268.223659
KG;2021;NATIONAL TOTAL;NOx;Gg;76.39841389
RU;2021;NATIONAL TOTAL;NOx;Gg;2357.141424
PL;2021;NATIONAL TOTAL;NOx;Gg;577.4635795
RS;2021;NATIONAL TOTAL;NOx;Gg;174.2172881
BA;2021;NATIONAL TOTAL;NOx;Gg;40.34907503
BY;2021;NATIONAL TOTAL;NOx;Gg;162.4962972
DK;2021;NATIONAL TOTAL;NOx;Gg;92.20539556
IS;2021;NATIONAL TOTAL;NOx;Gg;19.42504622
MK;2021;NATIONAL TOTAL;NOx;Gg;21.07320742
PT;2021;NATIONAL TOTAL;NOx;Gg;136.455288
AT;2021;NATIONAL TOTAL;NOx;Gg;123.2091012
AZ;2021;NATIONAL TOTAL;NOx;Gg;160.0174246
LI;2021;NATIONAL TOTAL;NOx;Gg;0.222610576
SI;2021;NATIONAL TOTAL;NOx;Gg;25.80174076
KZ;2021;NATIONAL TOTAL;NOx;Gg;728.5645598
AL;2021;NATIONAL TOTAL;NOx;Gg;29.83871229
TR;2021;NATIONAL TOTAL;NOx;Gg;901.0599948
MT;2021;NATIONAL TOTAL;NOx;Gg;4.415682111
NL;2021;NATIONAL TOTAL;NOx;Gg;206.3965251
FI;2021;NATIONAL TOTAL;NOx;Gg;104.1268093
CZ;2021;NATIONAL TOTAL;NOx;Gg;162.9249932
UZ;2021;NATIONAL TOTAL;NOx;Gg;408.4742367
AST;2021;NATIONAL TOTAL;PM2.5;Gg;1194.17346
IS;2021;NATIONAL TOTAL;PM2.5;Gg;0.932809005
NO;2021;NATIONAL TOTAL;PM2.5;Gg;26.1292261
DE;2021;NATIONAL TOTAL;PM2.5;Gg;82.97962639
BLS;2021;NATIONAL TOTAL;PM2.5;Gg;1.183832956
GE;2021;NATIONAL TOTAL;PM2.5;Gg;17.59596646
RUE;2021;NATIONAL TOTAL;PM2.5;Gg;81.83301614
BE;2021;NATIONAL TOTAL;PM2.5;Gg;18.51187883
HR;2021;NATIONAL TOTAL;PM2.5;Gg;29.13017175
AZ;2021;NATIONAL TOTAL;PM2.5;Gg;19.55862695
BA;2021;NATIONAL TOTAL;PM2.5;Gg;42.46057593
PL;2021;NATIONAL TOTAL;PM2.5;Gg;298.1771656
PT;2021;NATIONAL TOTAL;PM2.5;Gg;45.59765867
MT;2021;NATIONAL TOTAL;PM2.5;Gg;0.338228412
MK;2021;NATIONAL TOTAL;PM2.5;Gg;8.787268278
DK;2021;NATIONAL TOTAL;PM2.5;Gg;12.1515929
LV;2021;NATIONAL TOTAL;PM2.5;Gg;17.67337492
BG;2021;NATIONAL TOTAL;PM2.5;Gg;29.96027299
MC;2021;NATIONAL TOTAL;PM2.5;Gg;0.005510664
NOS;2021;NATIONAL TOTAL;PM2.5;Gg;7.741786754
FI;2021;NATIONAL TOTAL;PM2.5;Gg;14.2227872
GR;2021;NATIONAL TOTAL;PM2.5;Gg;35.24831586
RU;2021;NATIONAL TOTAL;PM2.5;Gg;240.2149766
NL;2021;NATIONAL TOTAL;PM2.5;Gg;14.53240749
TR;2021;NATIONAL TOTAL;PM2.5;Gg;328.6038769
TJ;2021;NATIONAL TOTAL;PM2.5;Gg;13.22551368
LI;2021;NATIONAL TOTAL;PM2.5;Gg;0.018107811
IT;2021;NATIONAL TOTAL;PM2.5;Gg;151.3642792
BY;2021;NATIONAL TOTAL;PM2.5;Gg;51.69640606
SE;2021;NATIONAL TOTAL;PM2.5;Gg;16.90895698
CH;2021;NATIONAL TOTAL;PM2.5;Gg;7.067392273
MD;2021;NATIONAL TOTAL;PM2.5;Gg;22.51514996
ME;2021;NATIONAL TOTAL;PM2.5;Gg;4.586650954
AT;2021;NATIONAL TOTAL;PM2.5;Gg;14.87619241
BAS;2021;NATIONAL TOTAL;PM2.5;Gg;3.344408548
CZ;2021;NATIONAL TOTAL;PM2.5;Gg;59.51940563
EE;2021;NATIONAL TOTAL;PM2.5;Gg;4.69210629
KG;2021;NATIONAL TOTAL;PM2.5;Gg;21.04619389
IE;2021;NATIONAL TOTAL;PM2.5;Gg;12.24454412
HU;2021;NATIONAL TOTAL;PM2.5;Gg;37.52768972
ATL;2021;NATIONAL TOTAL;PM2.5;Gg;8.949806827
SI;2021;NATIONAL TOTAL;PM2.5;Gg;11.32916244
GB;2021;NATIONAL TOTAL;PM2.5;Gg;66.7543132
KZ;2021;NATIONAL TOTAL;PM2.5;Gg;250.740625
AL;2021;NATIONAL TOTAL;PM2.5;Gg;8.314464881
UA;2021;NATIONAL TOTAL;PM2.5;Gg;262.1758977
RO;2021;NATIONAL TOTAL;PM2.5;Gg;113.9936671
RS;2021;NATIONAL TOTAL;PM2.5;Gg;58.90140054
FR;2021;NATIONAL TOTAL;PM2.5;Gg;193.9796609
SK;2021;NATIONAL TOTAL;PM2.5;Gg;19.65512297
NOA;2021;NATIONAL TOTAL;PM2.5;Gg;175.2058729
LT;2021;NATIONAL TOTAL;PM2.5;Gg;6.398250837
MED;2021;NATIONAL TOTAL;PM2.5;Gg;17.85697558
CAS;2021;NATIONAL TOTAL;PM2.5;Gg;0.193636093
TM;2021;NATIONAL TOTAL;PM2.5;Gg;20.13586795
ES;2021;NATIONAL TOTAL;PM2.5;Gg;131.2995663
UZ;2021;NATIONAL TOTAL;PM2.5;Gg;51.24052674
AM;2021;NATIONAL TOTAL;PM2.5;Gg;11.7145352
LU;2021;NATIONAL TOTAL;PM2.5;Gg;1.061606171
CY;2021;NATIONAL TOTAL;PM2.5;Gg;1.014918346
DK;2021;NATIONAL TOTAL;PMcoarse;Gg;10.28970733
KG;2021;NATIONAL TOTAL;PMcoarse;Gg;28.16406751
BY;2021;NATIONAL TOTAL;PMcoarse;Gg;16.07531612
AL;2021;NATIONAL TOTAL;PMcoarse;Gg;2.354790643
BA;2021;NATIONAL TOTAL;PMcoarse;Gg;9.228599061
TM;2021;NATIONAL TOTAL;PMcoarse;Gg;3.65679874
UA;2021;NATIONAL TOTAL;PMcoarse;Gg;117.8636678
SE;2021;NATIONAL TOTAL;PMcoarse;Gg;26.00490857
DE;2021;NATIONAL TOTAL;PMcoarse;Gg;99.52958604
HU;2021;NATIONAL TOTAL;PMcoarse;Gg;15.37609371
MD;2021;NATIONAL TOTAL;PMcoarse;Gg;5.946495825
LT;2021;NATIONAL TOTAL;PMcoarse;Gg;7.509070161
UZ;2021;NATIONAL TOTAL;PMcoarse;Gg;20.06024874
EE;2021;NATIONAL TOTAL;PMcoarse;Gg;5.483934984
GB;2021;NATIONAL TOTAL;PMcoarse;Gg;60.33975458
NL;2021;NATIONAL TOTAL;PMcoarse;Gg;12.44375168
MC;2021;NATIONAL TOTAL;PMcoarse;Gg;0.008426474
NOA;2021;NATIONAL TOTAL;PMcoarse;Gg;116.3463829
RS;2021;NATIONAL TOTAL;PMcoarse;Gg;17.12446515
AT;2021;NATIONAL TOTAL;PMcoarse;Gg;14.48684034
PT;2021;NATIONAL TOTAL;PMcoarse;Gg;13.08315486
MT;2021;NATIONAL TOTAL;PMcoarse;Gg;1.019950633
ME;2021;NATIONAL TOTAL;PMcoarse;Gg;0.917500239
SK;2021;NATIONAL TOTAL;PMcoarse;Gg;5.937534387
MK;2021;NATIONAL TOTAL;PMcoarse;Gg;4.680417679
TJ;2021;NATIONAL TOTAL;PMcoarse;Gg;4.673030455
BE;2021;NATIONAL TOTAL;PMcoarse;Gg;12.71375932
AST;2021;NATIONAL TOTAL;PMcoarse;Gg;819.9797718
FR;2021;NATIONAL TOTAL;PMcoarse;Gg;84.55543336
SI;2021;NATIONAL TOTAL;PMcoarse;Gg;4.137311766
CZ;2021;NATIONAL TOTAL;PMcoarse;Gg;14.58418755
LI;2021;NATIONAL TOTAL;PMcoarse;Gg;0.013679606
CAS;2021;NATIONAL TOTAL;PMcoarse;Gg;0.346644385
LV;2021;NATIONAL TOTAL;PMcoarse;Gg;9.993967783
IE;2021;NATIONAL TOTAL;PMcoarse;Gg;10.17402243
BG;2021;NATIONAL TOTAL;PMcoarse;Gg;16.57558003
AZ;2021;NATIONAL TOTAL;PMcoarse;Gg;6.690545977
PL;2021;NATIONAL TOTAL;PMcoarse;Gg;99.33497275
GR;2021;NATIONAL TOTAL;PMcoarse;Gg;21.52092085
RO;2021;NATIONAL TOTAL;PMcoarse;Gg;38.32391235
NO;2021;NATIONAL TOTAL;PMcoarse;Gg;16.93905475
IT;2021;NATIONAL TOTAL;PMcoarse;Gg;60.87532914
CH;2021;NATIONAL TOTAL;PMcoarse;Gg;7.663652412
AM;2021;NATIONAL TOTAL;PMcoarse;Gg;2.326179353
RU;2021;NATIONAL TOTAL;PMcoarse;Gg;390.7338764
LU;2021;NATIONAL TOTAL;PMcoarse;Gg;0.559094652
HR;2021;NATIONAL TOTAL;PMcoarse;Gg;14.74281721
KZ;2021;NATIONAL TOTAL;PMcoarse;Gg;171.0339081
GE;2021;NATIONAL TOTAL;PMcoarse;Gg;3.261091473
